invoice_id,vendor,amount,date,true_label,vendor_mean,vendor_std,amount_zscore,amount_ratio,invoice_gap_days,vendor_frequency,split_cluster_flag,window_invoice_count,window_vendor_count,cluster_amount_ratio,co_occurrence_score,entropy_score,vendor_degree,cluster_size
A_257,V3,94298.94,2024-10-29 00:00:00,0,83925.30547297298,30830.50022220062,0.336462204312632,1.1235921737358896,1.0,148,0,54,29,0.6839789593275365,40,3.7295491712681104,16,40
D_507,V11,21305.04,2024-10-29 00:00:00,0,182570.8592121212,102941.535881061,-1.5665615562302297,0.11669399704828952,8.0,165,0,54,29,0.6839789593275365,40,3.7295491712681104,4,40
B_299,V18,50103.37,2024-10-29 06:00:00,1,93668.06014705882,102265.70386062763,-0.42599094820177424,0.5348977551535008,0.0,136,0,45,26,0.6872347304065429,30,3.538034989105725,23,40
B_300,V18,89352.51,2024-10-29 07:00:00,1,93668.06014705882,102265.70386062763,-0.042198975660154174,0.9539170122953949,0.0,136,0,44,26,0.6906920366916159,29,3.5114610180920365,23,40
D_869,V14,18580.81,2024-10-30 00:00:00,0,101404.49841584158,100941.99680096707,-0.8204995991861428,0.18323276637134803,11.0,101,0,53,31,0.6574406689091885,36,3.691056514648073,21,40
A_101,V7,354128.07,2024-10-30 00:00:00,0,144842.31624309393,63932.34127505827,3.2734993914443327,2.4449044608013435,2.0,181,0,53,31,0.6574406689091885,36,3.691056514648073,3,40
A_752,V5,26642.93,2024-10-30 00:00:00,0,144407.3437244898,59983.82205994232,-1.9632368602645653,0.18449716486486994,12.0,196,0,53,31,0.6574406689091885,36,3.691056514648073,3,40
D_684,V28,122511.1,2024-10-30 00:00:00,0,87976.94703125,91319.31227399668,0.37816507750361195,1.3925205592315508,33.0,64,0,53,31,0.6574406689091885,36,3.691056514648073,26,40
A_1248,V18,54872.5,2024-10-30 00:00:00,0,93668.06014705882,102265.70386062763,-0.37935670831760315,0.5858124327697013,0.0,136,0,53,31,0.6574406689091885,36,3.691056514648073,23,40
D_487,V35,40635.71,2024-10-30 00:00:00,0,75008.17954545454,56348.584614378604,-0.6099862098483648,0.5417431605871027,3.0,66,0,53,31,0.6574406689091885,36,3.691056514648073,29,40
A_114,V4,59670.92,2024-10-30 00:00:00,0,81228.63022988506,33321.06049362434,-0.6469500958384551,0.7345954897385039,10.0,174,0,53,31,0.6574406689091885,36,3.691056514648073,16,40
D_618,V4,10937.8,2024-10-30 00:00:00,0,81228.63022988506,33321.06049362434,-2.1094382876873454,0.13465283504363276,0.0,174,0,53,31,0.6574406689091885,36,3.691056514648073,16,40
B_124,V18,30617.28,2024-10-30 02:00:00,1,93668.06014705882,102265.70386062763,-0.6165328280550281,0.32686652296853835,0.0,136,1,45,28,0.6210753443359285,29,3.613618107843658,23,40
A_669,V33,46206.72,2024-10-31 00:00:00,0,88242.64793103449,64151.09930319075,-0.6552541286664291,0.5236265848405562,7.0,58,0,55,31,0.6224151054750495,39,3.7877857259984764,32,40
A_744,V11,32221.38,2024-10-31 00:00:00,0,182570.8592121212,102941.535881061,-1.460518510888772,0.17648601563816896,2.0,165,0,55,31,0.6224151054750495,39,3.7877857259984764,4,40
D_915,V9,98029.16,2024-10-31 00:00:00,0,188269.0858278146,100038.44686257221,-0.9020434304457963,0.5206836740365335,8.0,151,0,55,31,0.6224151054750495,39,3.7877857259984764,4,40
A_1205,V32,13614.03,2024-10-31 00:00:00,0,67081.75597222222,63875.16720999454,-0.8370528212258838,0.20294380877311197,2.0,72,0,55,31,0.6224151054750495,39,3.7877857259984764,30,40
A_500,V22,119372.71,2024-10-31 00:00:00,0,85951.16571428571,86159.38158415664,0.38789921389879173,1.3888272506920627,6.0,91,0,55,31,0.6224151054750495,39,3.7877857259984764,29,40
A_148,V22,66495.1,2024-10-31 00:00:00,0,85951.16571428571,86159.38158415664,-0.2258122045952421,0.7736291395034408,0.0,91,0,55,31,0.6224151054750495,39,3.7877857259984764,29,40
A_1223,V29,14367.54,2024-10-31 00:00:00,0,74548.44014492753,60050.95281301047,-1.0021472629261294,0.1927249885722662,31.0,69,0,55,31,0.6224151054750495,39,3.7877857259984764,30,40
A_1020,V14,33308.78,2024-10-31 00:00:00,0,101404.49841584158,100941.99680096707,-0.6745957676500168,0.32847114328463767,1.0,101,0,55,31,0.6224151054750495,39,3.7877857259984764,21,40
B_122,V18,142470.35,2024-10-31 07:00:00,1,93668.06014705882,102265.70386062763,0.4772060505582592,1.52099689883003,1.0,136,0,47,31,0.6490771642593948,25,3.633918184224299,23,40
B_123,V18,75013.84,2024-10-31 10:00:00,1,93668.06014705882,102265.70386062763,-0.18240756221576665,0.8008390378021254,0.0,136,0,46,31,0.6306060939313922,24,3.6152548094019017,23,40
B_120,V18,1843.1,2024-10-31 10:00:00,1,93668.06014705882,102265.70386062763,-0.8978969369365891,0.019676721396652903,0.0,136,0,46,31,0.6306060939313922,24,3.6152548094019017,23,40
B_121,V16,40801.73,2024-10-31 11:00:00,1,96281.34727272727,92447.62699932391,-0.6001129391908979,0.4237716586242535,2.0,121,0,44,30,0.6403546365087669,22,3.5847770567843296,26,40
D_341,V33,62182.52,2024-11-01 00:00:00,0,88242.64793103449,64151.09930319075,-0.40622408641486707,0.7046685110819287,1.0,58,0,54,34,0.6774603204181093,32,3.7219669557214186,32,40
D_827,V37,38897.14,2024-11-01 00:00:00,0,72052.50544117647,51928.02541711314,-0.638474632921768,0.5398368859618511,16.0,68,0,54,34,0.6774603204181093,32,3.7219669557214186,25,40
D_989,V1,81052.43,2024-11-01 00:00:00,0,86403.7311111111,33948.99747755859,-0.1576230194022369,0.9380554624465136,5.0,162,0,54,34,0.6774603204181093,32,3.7219669557214186,18,40
A_276,V24,177336.86,2024-11-01 00:00:00,0,69961.0374137931,66357.40093125252,1.6181195007614564,2.5347583711882837,0.0,58,0,54,34,0.6774603204181093,32,3.7219669557214186,31,40
A_596,V24,42783.5,2024-11-01 00:00:00,0,69961.0374137931,66357.40093125252,-0.4095568463433757,0.6115245007368121,8.0,58,0,54,34,0.6774603204181093,32,3.7219669557214186,31,40
B_358,V19,39743.92,2024-11-01 00:00:00,1,75791.63586956522,77277.72834882235,-0.46646362640508626,0.524377065713838,6.0,92,0,54,34,0.6774603204181093,32,3.7219669557214186,32,40
D_961,V23,76943.42,2024-11-01 00:00:00,0,74902.77192307693,98110.10534391222,0.020799358745066786,1.0272302452140556,11.0,52,0,54,34,0.6774603204181093,32,3.7219669557214186,26,40
A_1466,V40,50200.91,2024-11-01 00:00:00,0,57973.75227272727,46945.974214180664,-0.16556641621387877,0.8659098664853757,3.0,66,0,54,34,0.6774603204181093,32,3.7219669557214186,19,40
A_139,V7,39232.74,2024-11-01 00:00:00,0,144842.31624309393,63932.34127505827,-1.6518701218622909,0.27086330952375304,2.0,181,0,54,34,0.6774603204181093,32,3.7219669557214186,3,40
A_1310,V14,47594.56,2024-11-01 00:00:00,0,101404.49841584158,100941.99680096707,-0.5330725272793373,0.4693489085258987,1.0,101,0,54,34,0.6774603204181093,32,3.7219669557214186,21,40
B_361,V22,93380.45,2024-11-01 03:00:00,1,85951.16571428571,86159.38158415664,0.08622622310995423,1.0864234684953338,1.0,91,0,44,30,0.6583108558601114,23,3.4900884703453587,29,40
B_360,V20,57245.13,2024-11-01 16:00:00,1,84574.58505376344,95035.94061676953,-0.2875666543598846,0.6768517174739036,15.0,93,0,43,30,0.6499434578167587,22,3.4591379071707373,26,40
D_850,V36,37353.13,2024-11-02 00:00:00,0,77526.48523809524,111324.58196102447,-0.3608636445499121,0.48180499967572177,4.0,63,0,49,32,0.677344880909912,29,3.556581907427735,20,40
A_15,V39,58439.28,2024-11-02 00:00:00,0,59686.60327868852,62062.45272865382,-0.020097548941434392,0.9790857194774608,13.0,61,0,49,32,0.677344880909912,29,3.556581907427735,26,40
D_216,V34,56959.93,2024-11-02 00:00:00,0,87031.30054545455,69584.65178653522,-0.4321490102256014,0.6544688540118667,6.0,55,0,49,32,0.677344880909912,29,3.556581907427735,32,40
D_72,V24,79198.31,2024-11-02 00:00:00,0,69961.0374137931,66357.40093125252,0.13920276041275814,1.1320183477730732,1.0,58,0,49,32,0.677344880909912,29,3.556581907427735,31,40
D_561,V40,17617.89,2024-11-02 00:00:00,0,57973.75227272727,46945.974214180664,-0.8596051811266145,0.303889008738169,1.0,66,0,49,32,0.677344880909912,29,3.556581907427735,19,40
A_1135,V21,46697.28,2024-11-02 00:00:00,0,99317.54854545454,98935.44463436803,-0.5318593036157637,0.4701768268253369,11.0,110,0,49,32,0.677344880909912,29,3.556581907427735,23,40
D_557,V6,68057.3,2024-11-02 00:00:00,0,144506.03180487806,76560.92735485801,-0.998521516452227,0.47096185666518287,5.0,205,0,49,32,0.677344880909912,29,3.556581907427735,9,40
D_527,V21,43743.42,2024-11-02 00:00:00,0,99317.54854545454,98935.44463436803,-0.5617154401579283,0.44043555449242394,0.0,110,0,49,32,0.677344880909912,29,3.556581907427735,23,40
A_662,V16,92325.95,2024-11-02 00:00:00,0,96281.34727272727,92447.62699932391,-0.042784813589023925,0.9589083836778463,1.0,121,0,49,32,0.677344880909912,29,3.556581907427735,26,40
A_1053,V35,51860.04,2024-11-02 00:00:00,0,75008.17954545454,56348.584614378604,-0.410795211781346,0.6913825789625325,3.0,66,0,49,32,0.677344880909912,29,3.556581907427735,29,40
B_359,V22,63837.61,2024-11-02 19:00:00,1,85951.16571428571,86159.38158415664,-0.25665573094852684,0.7427108958743763,1.0,91,0,39,26,0.6856613759042042,24,3.2843934607906884,29,40
D_668,V2,45490.76,2024-11-03 00:00:00,0,89201.08671052632,40922.37405936534,-1.0681017319617412,0.5099741685149598,14.0,152,0,43,29,0.7127841326004892,27,3.4032422460001706,20,40
D_766,V32,95376.8,2024-11-03 00:00:00,0,67081.75597222222,63875.16720999454,0.44296715447495616,1.421778199445083,3.0,72,0,43,29,0.7127841326004892,27,3.4032422460001706,30,40
D_536,V9,29924.14,2024-11-03 00:00:00,0,188269.0858278146,100038.44686257221,-1.5828250834427218,0.1589426162336145,3.0,151,0,43,29,0.7127841326004892,27,3.4032422460001706,4,40
A_1389,V29,68798.67,2024-11-03 00:00:00,0,74548.44014492753,60050.95281301047,-0.09574659733100012,0.9228596467827556,3.0,69,0,43,29,0.7127841326004892,27,3.4032422460001706,30,40
D_498,V26,10193.92,2024-11-03 00:00:00,0,82902.77408450704,83596.62150892465,-0.8697478800487743,0.12296086773575521,6.0,71,0,43,29,0.7127841326004892,27,3.4032422460001706,30,40
A_868,V10,20455.17,2024-11-03 00:00:00,0,184110.51882978724,99924.56226640988,-1.637772609109453,0.11110206536784364,5.0,188,0,43,29,0.7127841326004892,27,3.4032422460001706,4,40
D_283,V38,13469.45,2024-11-03 00:00:00,0,71190.65382978723,52355.46745943829,-1.1024655907984076,0.1891998468276103,5.0,47,0,43,29,0.7127841326004892,27,3.4032422460001706,25,40
A_283,V31,164561.09,2024-11-03 00:00:00,0,67268.36175438597,41034.01405489689,2.370968561518103,2.446300748338386,8.0,57,0,43,29,0.7127841326004892,27,3.4032422460001706,18,40
D_534,V7,72273.34,2024-11-03 00:00:00,0,144842.31624309393,63932.34127505827,-1.1350724801146064,0.49897600990232754,2.0,181,0,43,29,0.7127841326004892,27,3.4032422460001706,3,40
D_886,V20,47595.15,2024-11-04 00:00:00,0,84574.58505376344,95035.94061676953,-0.3891059078056887,0.5627528319164978,0.0,93,0,41,28,0.7476892439386934,26,3.369427836244579,26,40
D_763,V21,85259.1,2024-11-04 00:00:00,0,99317.54854545454,98935.44463436803,-0.14209575245410613,0.8584408577112861,2.0,110,0,41,28,0.7476892439386934,26,3.369427836244579,23,40
A_1224,V28,24646.13,2024-11-04 00:00:00,0,87976.94703125,91319.31227399668,-0.6935019762222534,0.28013986267769614,5.0,64,0,41,28,0.7476892439386934,26,3.369427836244579,26,40
D_658,V4,69270.61,2024-11-04 00:00:00,0,81228.63022988506,33321.06049362434,-0.3588619687000762,0.8527751487229442,5.0,174,0,41,28,0.7476892439386934,26,3.369427836244579,16,40
D_54,V21,48128.47,2024-11-04 00:00:00,0,99317.54854545454,98935.44463436803,-0.5173935523419116,0.48458692464654096,0.0,110,0,41,28,0.7476892439386934,26,3.369427836244579,23,40
D_878,V5,163635.05,2024-11-04 00:00:00,0,144407.3437244898,59983.82205994232,0.3205428575964785,1.1331412422553089,5.0,196,0,41,28,0.7476892439386934,26,3.369427836244579,3,40
A_480,V20,186162.16,2024-11-04 00:00:00,0,84574.58505376344,95035.94061676953,1.068927243311441,2.2011335763348194,2.0,93,0,41,28,0.7476892439386934,26,3.369427836244579,26,40
A_378,V24,25658.99,2024-11-04 00:00:00,0,69961.0374137931,66357.40093125252,-0.6676177664330721,0.366755900035314,2.0,58,0,41,28,0.7476892439386934,26,3.369427836244579,31,40
A_411,V10,27735.01,2024-11-04 00:00:00,0,184110.51882978724,99924.56226640988,-1.5649199792629347,0.15064244853490816,1.0,188,0,41,28,0.7476892439386934,26,3.369427836244579,4,40
D_603,V11,43110.28,2024-11-04 00:00:00,0,182570.8592121212,102941.535881061,-1.3547420220272488,0.23612773724296854,4.0,165,0,41,28,0.7476892439386934,26,3.369427836244579,4,40
D_910,V22,6230.81,2024-11-04 00:00:00,0,85951.16571428571,86159.38158415664,-0.9252553696784563,0.07249159981275964,1.0,91,0,41,28,0.7476892439386934,26,3.369427836244579,29,40
A_484,V35,16344.55,2024-11-05 00:00:00,0,75008.17954545454,56348.584614378604,-1.0410658738109928,0.21790066361271723,3.0,66,0,35,26,0.8894735399771079,17,3.2260139612399557,29,40
A_25,V30,46761.63,2024-11-05 00:00:00,0,73122.4169117647,57615.25065897187,-0.4575234696855419,0.6394891263960697,19.0,68,0,35,26,0.8894735399771079,17,3.2260139612399557,29,40
A_846,V9,336184.15,2024-11-05 00:00:00,0,188269.0858278146,100038.44686257221,1.478567393274192,1.7856482537935559,2.0,151,0,35,26,0.8894735399771079,17,3.2260139612399557,4,40
A_1335,V17,161446.75,2024-11-05 00:00:00,0,105661.17514285714,95526.67662806554,0.5839729053009685,1.5279521719264355,8.0,105,0,35,26,0.8894735399771079,17,3.2260139612399557,24,40
A_636,V22,47746.0,2024-11-05 00:00:00,0,85951.16571428571,86159.38158415664,-0.4434191795792948,0.555495019854565,1.0,91,0,35,26,0.8894735399771079,17,3.2260139612399557,29,40
A_772,V2,33663.35,2024-11-05 00:00:00,0,89201.08671052632,40922.37405936534,-1.35711529137262,0.3773829877908848,2.0,152,0,35,26,0.8894735399771079,17,3.2260139612399557,20,40
D_545,V1,21752.24,2024-11-05 00:00:00,0,86403.7311111111,33948.99747755859,-1.9043150490319365,0.2517482517482518,4.0,162,0,35,26,0.8894735399771079,17,3.2260139612399557,18,40
A_488,V7,101075.63,2024-11-05 00:00:00,0,144842.31624309393,63932.34127505827,-0.6845674787244104,0.6978273669898748,2.0,181,0,35,26,0.8894735399771079,17,3.2260139612399557,3,40
A_1472,V3,98101.28,2024-11-05 00:00:00,0,83925.30547297298,30830.50022220062,0.45978867148408914,1.168897873523002,7.0,148,0,35,26,0.8894735399771079,17,3.2260139612399557,16,40
A_740,V23,47873.16,2024-11-05 00:00:00,0,74902.77192307693,98110.10534391222,-0.2755000244705133,0.6391288285076452,4.0,52,0,35,26,0.8894735399771079,17,3.2260139612399557,26,40
A_1342,V8,26040.59,2024-11-05 00:00:00,0,179937.1240782123,101867.69807590247,-1.5107342783898527,0.1447196925798845,9.0,179,0,35,26,0.8894735399771079,17,3.2260139612399557,4,40
A_1404,V26,246968.66,2024-11-06 00:00:00,0,82902.77408450704,83596.62150892465,1.9625664337588566,2.9789796993832303,3.0,71,0,32,22,1.2172583845535014,18,3.0152157025719335,30,40
D_184,V19,16698.9,2024-11-06 00:00:00,0,75791.63586956522,77277.72834882235,-0.7646701379819707,0.22032351571382017,5.0,92,0,32,22,1.2172583845535014,18,3.0152157025719335,32,40
D_571,V9,17825.34,2024-11-06 00:00:00,0,188269.0858278146,100038.44686257221,-1.7037653762916074,0.09467961902509807,1.0,151,0,32,22,1.2172583845535014,18,3.0152157025719335,4,40
A_833,V24,13266.22,2024-11-06 00:00:00,0,69961.0374137931,66357.40093125252,-0.8543728694205439,0.18962026393737566,2.0,58,0,32,22,1.2172583845535014,18,3.0152157025719335,31,40
A_452,V4,49361.86,2024-11-06 00:00:00,0,81228.63022988506,33321.06049362434,-0.9563265223644342,0.6076829336819923,2.0,174,0,32,22,1.2172583845535014,18,3.0152157025719335,16,40
A_814,V33,149918.51,2024-11-06 00:00:00,0,88242.64793103449,64151.09930319075,0.9614005268553688,1.6989155991960645,5.0,58,0,32,22,1.2172583845535014,18,3.0152157025719335,32,40
A_524,V5,121430.32,2024-11-06 00:00:00,0,144407.3437244898,59983.82205994232,-0.3830472932224262,0.8408816060633689,2.0,196,0,32,22,1.2172583845535014,18,3.0152157025719335,3,40
D_226,V33,78577.48,2024-11-07 00:00:00,0,88242.64793103449,64151.09930319075,-0.1506601971878693,0.8904604676068135,1.0,58,0,34,22,1.1283797529207709,21,3.01242015268211,32,40
A_1436,V16,194557.41,2024-11-07 00:00:00,0,96281.34727272727,92447.62699932391,1.063034313402961,2.020696581574823,5.0,121,0,34,22,1.1283797529207709,21,3.01242015268211,26,40
A_491,V14,55114.8,2024-11-07 00:00:00,0,101404.49841584158,100941.99680096707,-0.45857265865716895,0.543508989758981,6.0,101,0,34,22,1.1283797529207709,21,3.01242015268211,21,40
A_953,V14,83508.18,2024-11-07 00:00:00,0,101404.49841584158,100941.99680096707,-0.1772913325639459,0.8235074163094329,0.0,101,0,34,22,1.1283797529207709,21,3.01242015268211,21,40
A_236,V25,40762.56,2024-11-07 00:00:00,0,84963.20919354838,94781.91364408535,-0.4663356241561012,0.4797615417939444,10.0,62,0,34,22,1.1283797529207709,21,3.01242015268211,26,40
A_700,V10,90348.9,2024-11-08 00:00:00,0,184110.51882978724,99924.56226640988,-0.9383146484561273,0.4907292089829989,4.0,188,0,36,25,1.1232416539515377,19,3.026545133533697,4,40
A_1198,V12,16564.87,2024-11-08 00:00:00,0,101944.13491379311,108863.03469822774,-0.784274302807767,0.16248808747967808,15.0,116,0,36,25,1.1232416539515377,19,3.026545133533697,18,40
A_409,V31,42328.99,2024-11-08 00:00:00,0,67268.36175438597,41034.01405489689,-0.607758333432564,0.6292461961294012,5.0,57,0,36,25,1.1232416539515377,19,3.026545133533697,18,40
A_1363,V16,177072.42,2024-11-08 00:00:00,0,96281.34727272727,92447.62699932391,0.8739023536592228,1.8390953795344078,1.0,121,0,36,25,1.1232416539515377,19,3.026545133533697,26,40
A_442,V23,50022.49,2024-11-08 00:00:00,0,74902.77192307693,98110.10534391222,-0.2535929223900111,0.6678233781253503,3.0,52,0,36,25,1.1232416539515377,19,3.026545133533697,26,40
A_1017,V36,45989.12,2024-11-08 00:00:00,0,77526.48523809524,111324.58196102447,-0.28328947114003494,0.5931976235107134,6.0,63,0,36,25,1.1232416539515377,19,3.026545133533697,20,40
A_1098,V19,39495.56,2024-11-08 00:00:00,0,75791.63586956522,77277.72834882235,-0.4696774474048179,0.5211002302119376,2.0,92,0,36,25,1.1232416539515377,19,3.026545133533697,32,40
B_417,V15,120453.95,2024-11-08 17:00:00,1,101414.6991919192,81219.53730128995,0.2344142434992045,1.1877248883533584,17.0,99,0,32,21,1.3684467517223622,18,2.917566031253406,31,40
B_419,V12,218874.05,2024-11-08 19:00:00,1,101944.13491379311,108863.03469822774,1.074091323276212,2.146978864514568,0.0,116,0,31,20,1.3746474925004453,18,2.8696706938375485,18,40
B_418,V14,236602.19,2024-11-08 23:00:00,1,101404.49841584158,100941.99680096707,1.3393469172579904,2.3332284116364836,1.0,101,0,30,20,1.347055558169177,17,2.811362399405671,21,40
A_195,V1,33615.55,2024-11-09 00:00:00,0,86403.7311111111,33948.99747755859,-1.554880266073799,0.3890475621846736,4.0,162,0,39,23,1.18924016085318,26,3.080082365457782,18,40
D_181,V21,88963.64,2024-11-09 00:00:00,0,99317.54854545454,98935.44463436803,-0.10465211867799275,0.8957404362316524,5.0,110,0,39,23,1.18924016085318,26,3.080082365457782,23,40
B_420,V12,38968.61,2024-11-09 02:00:00,1,101944.13491379311,108863.03469822774,-0.5784786967372827,0.38225080611205875,0.0,116,0,37,22,1.2179124850422265,25,3.0198937453266375,18,40
B_60,V17,474351.04,2024-11-09 07:00:00,1,105661.17514285714,95526.67662806554,3.859508342201465,4.489317386838468,4.0,105,0,38,22,1.222695543572819,27,3.069523449182666,24,40
B_416,V13,116972.37,2024-11-09 14:00:00,1,91248.5117,99126.94924086498,0.25950156839717475,1.2818958460245655,14.0,100,0,39,23,1.147323283151759,27,3.144794155815795,24,40
B_62,V18,531827.75,2024-11-09 20:00:00,1,93668.06014705882,102265.70386062763,4.284480415542476,5.677731250479503,9.0,136,0,39,23,1.1145243339545028,26,3.105900709496155,23,40
B_61,V17,307562.49,2024-11-09 21:00:00,1,105661.17514285714,95526.67662806554,2.1135373745479042,2.9108097536717374,0.0,105,0,38,23,0.9929105085237442,25,3.129070569455862,24,40
A_1496,V36,20691.71,2024-11-10 00:00:00,0,77526.48523809524,111324.58196102447,-0.5105275376686853,0.26689515255723223,2.0,63,0,42,25,0.8517344775716285,29,3.2166796641250865,20,40
A_332,V25,22233.56,2024-11-10 00:00:00,0,84963.20919354838,94781.91364408535,-0.661824444742239,0.26168147989645824,3.0,62,0,42,25,0.8517344775716285,29,3.2166796641250865,26,40
A_262,V30,38907.8,2024-11-10 00:00:00,0,73122.4169117647,57615.25065897187,-0.5938362271137626,0.5320839977561305,5.0,68,0,42,25,0.8517344775716285,29,3.2166796641250865,29,40
B_176,V20,253759.05,2024-11-10 19:00:00,1,84574.58505376344,95035.94061676953,1.7801968776379518,3.000381845880098,6.0,93,0,45,25,0.8752915213120093,31,3.3238270602707094,26,40
B_174,V19,33646.31,2024-11-11 00:00:00,1,75791.63586956522,77277.72834882235,-0.5453677456923044,0.44392584601363344,3.0,92,0,50,27,0.8268779126880302,35,3.4657715075217777,32,40
D_579,V5,6454.2,2024-11-11 00:00:00,0,144407.3437244898,59983.82205994232,-2.2998008327278923,0.044694093385030984,5.0,196,0,50,27,0.8268779126880302,35,3.4657715075217777,3,40
D_337,V30,38401.51,2024-11-11 00:00:00,0,73122.4169117647,57615.25065897187,-0.6026235049079515,0.5251602239312432,1.0,68,0,50,27,0.8268779126880302,35,3.4657715075217777,29,40
D_385,V40,31845.22,2024-11-11 00:00:00,0,57973.75227272727,46945.974214180664,-0.5565541275040249,0.5492946282925432,9.0,66,0,50,27,0.8268779126880302,35,3.4657715075217777,19,40
A_249,V12,23189.61,2024-11-11 00:00:00,0,101944.13491379311,108863.03469822774,-0.7234209638849184,0.22747147296052536,1.0,116,0,50,27,0.8268779126880302,35,3.4657715075217777,18,40
D_324,V33,38344.26,2024-11-11 00:00:00,0,88242.64793103449,64151.09930319075,-0.7778137967895413,0.4345271404687099,4.0,58,0,50,27,0.8268779126880302,35,3.4657715075217777,32,40
A_1319,V26,39817.78,2024-11-11 00:00:00,0,82902.77408450704,83596.62150892465,-0.515385405790611,0.4802891115597728,5.0,71,0,50,27,0.8268779126880302,35,3.4657715075217777,30,40
D_797,V6,12434.97,2024-11-11 00:00:00,0,144506.03180487806,76560.92735485801,-1.7250226890545732,0.08605096821025589,9.0,205,0,50,27,0.8268779126880302,35,3.4657715075217777,9,40
B_160,V21,1057.35,2024-11-11 08:00:00,1,99317.54854545454,98935.44463436803,-0.9931648434364844,0.010646047646538941,2.0,110,0,42,22,0.9299858873981411,31,3.3244132350914657,23,40
B_177,V20,39907.33,2024-11-11 14:00:00,1,84574.58505376344,95035.94061676953,-0.46999887374196236,0.47185402234736545,0.0,93,0,42,23,0.9473004561206044,30,3.3537839639913027,26,40
B_175,V22,324388.78,2024-11-11 16:00:00,1,85951.16571428571,86159.38158415664,2.767369525317408,3.7740617389246873,6.0,91,0,42,22,0.9634015254195356,31,3.3654003756886426,29,40
D_32,V36,66676.8,2024-11-12 00:00:00,0,77526.48523809524,111324.58196102447,-0.09745904801911345,0.8600407945031158,2.0,63,0,45,24,0.9119079290220735,33,3.4634573596402105,20,40
A_1462,V9,35880.19,2024-11-12 00:00:00,0,188269.0858278146,100038.44686257221,-1.5232880689270174,0.19057828460765033,6.0,151,0,45,24,0.9119079290220735,33,3.4634573596402105,4,40
A_232,V22,37136.67,2024-11-12 00:00:00,0,85951.16571428571,86159.38158415664,-0.5665538477984391,0.43206206255984636,0.0,91,0,45,24,0.9119079290220735,33,3.4634573596402105,29,40
A_121,V39,165623.74,2024-11-12 00:00:00,0,59686.60327868852,62062.45272865382,1.7069165839753835,2.77484319862339,10.0,61,0,45,24,0.9119079290220735,33,3.4634573596402105,26,40
B_158,V21,129125.36,2024-11-12 06:00:00,1,99317.54854545454,98935.44463436803,0.30128241988787796,1.30011324058873,0.0,110,0,42,24,0.9187206676000746,28,3.385171426877909,23,40
B_157,V21,505534.32,2024-11-12 06:00:00,1,99317.54854545454,98935.44463436803,4.1058355488290506,5.090029278555506,0.0,110,0,42,24,0.9187206676000746,28,3.385171426877909,23,40
B_159,V21,150059.88,2024-11-12 09:00:00,1,99317.54854545454,98935.44463436803,0.5128780566359553,1.5108948146913663,0.0,110,0,40,24,0.7980431832784096,26,3.4341329723035123,23,40
D_700,V31,145425.91,2024-11-13 00:00:00,0,67268.36175438597,41034.01405489689,1.904655086533037,2.1618446527109825,5.0,57,0,43,27,0.7752372766933263,27,3.520526290532489,18,40
D_569,V39,31523.43,2024-11-13 00:00:00,0,59686.60327868852,62062.45272865382,-0.4537803174087022,0.5281403217484434,1.0,61,0,43,27,0.7752372766933263,27,3.520526290532489,26,40
D_606,V39,15626.48,2024-11-13 00:00:00,0,59686.60327868852,62062.45272865382,-0.7099205948357846,0.26180444751715204,0.0,61,0,43,27,0.7752372766933263,27,3.520526290532489,26,40
A_74,V13,13847.78,2024-11-13 00:00:00,0,91248.5117,99126.94924086498,-0.7808164326281851,0.151757305239366,3.0,100,0,43,27,0.7752372766933263,27,3.520526290532489,24,40
A_1153,V23,39963.78,2024-11-13 00:00:00,0,74902.77192307693,98110.10534391222,-0.356116586400735,0.533534947225904,5.0,52,0,43,27,0.7752372766933263,27,3.520526290532489,26,40
A_431,V28,58871.5,2024-11-13 00:00:00,0,87976.94703125,91319.31227399668,-0.3187182162049805,0.6691620114650855,0.0,64,0,43,27,0.7752372766933263,27,3.520526290532489,26,40
D_402,V28,149447.76,2024-11-13 00:00:00,0,87976.94703125,91319.31227399668,0.6731340644599803,1.6986956963989597,9.0,64,0,43,27,0.7752372766933263,27,3.520526290532489,26,40
A_650,V12,78848.55,2024-11-13 00:00:00,0,101944.13491379311,108863.03469822774,-0.2121507344258764,0.7734410285167208,2.0,116,0,43,27,0.7752372766933263,27,3.520526290532489,18,40
A_159,V7,107796.86,2024-11-13 00:00:00,0,144842.31624309393,63932.34127505827,-0.5794387639418765,0.7442308198680152,8.0,181,0,43,27,0.7752372766933263,27,3.520526290532489,3,40
A_685,V22,48823.01,2024-11-13 00:00:00,0,85951.16571428571,86159.38158415664,-0.4309191188762437,0.5680253614817916,1.0,91,0,43,27,0.7752372766933263,27,3.520526290532489,29,40
B_449,V18,75922.16,2024-11-13 03:00:00,1,93668.06014705882,102265.70386062763,-0.17352568800147797,0.8105361565580301,3.0,136,0,34,24,0.7513110997990656,17,3.2718630351300573,23,40
B_96,V21,90758.66,2024-11-13 06:00:00,1,99317.54854545454,98935.44463436803,-0.0865089560988873,0.913813797414317,0.0,110,0,34,24,0.7277606394325034,17,3.241005741020201,23,40
B_451,V16,105160.86,2024-11-13 13:00:00,1,96281.34727272727,92447.62699932391,0.09604807573115892,1.0922132974399101,5.0,121,0,33,24,0.7222227246703403,15,3.201208587061761,26,40
